pass_id,emd_lable2,mdl_influence_dense,tkt_avg_amt_y3_dense,tkt_all_amt_y3_dense,tkt_3y_amt_dense,tkt_i_amt_y3_dense,tkt_avg_amt_y2_dense,tkt_all_amt_y2_dense,tkt_i_amt_y2_dense,avg_dist_cnt_y3_dense,tkt_d_amt_y3_dense,avg_dist_cnt_y2_dense,dist_cnt_y2_dense,tkt_d_amt_y2_dense,dist_all_cnt_y3_dense,dist_cnt_y3_dense,tkt_avg_amt_y1_dense,dist_all_cnt_y2_dense,tkt_all_amt_y1_dense,pref_line_y3_1_distance_weighted_dense,pax_tax_dense,tkt_i_amt_y1_dense,tkt_avg_interval_y3_dense,pref_line_y2_1_distance_weighted_dense,avg_dist_cnt_y1_dense,dist_i_cnt_y3_dense,tkt_avg_interval_y2_dense,tkt_d_amt_y1_dense,dist_i_cnt_y2_dense,avg_pref_city_radius_y3_dense,avg_pref_city_radius_y2_dense,pax_fcny_dense,dist_cnt_y1_dense,dist_d_cnt_y3_dense,pref_line_y1_1_distance_weighted_dense,dist_all_cnt_y1_dense,avg_pref_orig_radius_y2_dense,dist_d_cnt_y2_dense,avg_pref_city_radius_y1_dense,avg_pref_orig_radius_y3_dense,avg_pref_orig_radius_y1_dense,dist_i_cnt_y1_dense,tkt_avg_interval_y1_dense,dist_d_cnt_y1_dense,diff_recent_flt_day_dense,cabin_hy_y_rate_y3_dense,select_seat_cnt_y2_dense,seat_walkway_cnt_y2_dense,seat_walkway_cnt_y3_dense,flt_leg_cnt_y2_dense,prebuy_d_cnt_y3_d14_dense,tkt_book_cnt_y1_dense,tkt_book_cnt_y3_dense,flt_leg_i_cnt_y3_dense,flt_leg_d_cnt_y3_dense,flt_cnt_y3_dense,cabin_hf_f_rate_y3_dense,cabin_c_rate_y3_dense,seat_middle_cnt_y2_dense,flt_bag_cnt_y3_dense,flt_leg_cnt_y1_dense,flt_leg_cnt_y3_dense,prebuy_d_cnt_y1_d14_dense,prebuy_d_cnt_y2_d3_dense,prebuy_d_cnt_y2_d7_dense,prebuy_d_cnt_y3_d7_dense,prebuy_i_cnt_y2_d99_dense,prebuy_i_cnt_y3_d99_dense,tkt_book_cnt_y2_dense,mdl_mcv_dense,seg_route_to_SYD_sparse,seg_route_to_LAX_sparse,seg_route_to_JFK_sparse,AB1015,AB1014,AB1013,AB1010,AB1009,AB1008,AB1007,AB1006,seg_cabin_Y_sparse,seg_cabin_W_sparse,seg_cabin_J_sparse,seg_cabin_C_sparse,festival_seg_zero_sparse,festival_seg_Tomb-sweepingDay_sparse,festival_seg_SpringFestival_sparse,festival_seg_NewYearsDay_sparse,festival_seg_NationalDay_sparse,festival_seg_Mid-autumnFestival_sparse,festival_seg_LabourDay_sparse,festival_seg_DragonBoatFestival_sparse,season_seg_dep_time_fall_sparse,season_seg_dep_time_spring_sparse,season_seg_dep_time_summer_sparse,season_seg_dep_time_winter_sparse,flt_leg_i_cnt_y1_dense
20601,0,13.04425528,779.025,3116.1,1837.76192,3116.1,779.025,3116.1,3116.1,8131.75,0,8131.75,539.943,0,956,593,0,956,0,10039,305.76,0,0,10039,0,956,0,0,956,4743,5069,470,0,0,0,0,4860,0,0,4860,0,0,0,0,901,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20602,0,29.68819547,3506.59,56105.44,19700.87888,56105.44,2678.754375,42860.07,42860.07,6529.375,0,6214.166667,520.371,0,965,583,31.119375,965,497.91,11380,286.31,497.91,0,10155,2966,965,0,0,965,4479,5102,2100,941,0,4159,897,5151,0,4335,4824,1749,897,0,0,994,0.1875,0,0,0,0,0,0,0,16,0,16,0,0.8125,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20603,0,16.59813222,81.470995,65.32204,8378.32,42.0581,50.33920767,65.32204,42.0581,5419.308689,23.26394,5385.306055,27108.5,0,32542,32542,0,10867,0,7899,441.31,0,53627.25,6161,0,32542,53627.25,0,10867,5207,2401,399,0,0,0,0,855,0,0,2412,0,0,0,0,906,0,0,0,1,1,0,0,4,3,0,3,0,0,1,3,0,3,0,0,0,0,1,3,4,33,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20604,0,15.90472353,82.17077,64.41956,3794.78,40.43036,52.517656,64.41956,40.43036,5281.279278,23.9892,5113.569503,11817,8.24454,23634,23634,0,23634,0,6388,299.25,0,0,6406,0,21675,0,0,21675,4476,4476,688,0,1959,0,0,1070,1959,0,2377,0,0,0,0,879,1,0,2,2,4,0,0,0,2,0,2,0,0,0,4,0,4,0,0,0,0,2,2,0,28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20605,0,17.50671163,91.063185,72.26928,13897.3,45.33028,50.33325567,72.26928,45.33028,5369.128912,26.939,6299.258535,14673.5,5.37988,21945,21945,0,14543,0,8186,167.33,0,244464.9473,5676,0,19126,244464.9473,0,13088,5218,5936,1896,0,2819,0,0,1075,1455,0,2394,0,0,112636.4478,0,750,1,0,0,2,2,1,1,1,3,0,3,0,0,0,5,0,5,0,0,0,0,0,2,1,37,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20606,0,16.62915856,83.530635,74.808,4563.27,43.56338,50.375155,74.808,43.56338,5259.171535,31.24462,4815.707217,10611.5,0,21223,21223,50.42049042,21223,74.808,5432,419.66,43.56338,0,5720,3900.502035,21223,0,0,21223,3534,3534,900,1546,0,5899,10540,1099,0,3991,2256,1381,10540,0,0,702,0,0,4,4,4,0,0,0,4,0,4,0,0,0,2,2,4,0,0,0,0,4,4,0,33,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
20607,0,17.17960073,476.505,3812.04,3002.8535,3812.04,476.505,3812.04,3812.04,5867.25,0,5867.25,531.971,0,960,571,0,960,0,7537,460.1,0,0,7537,0,960,0,0,960,4742,5027,330,0,0,0,0,4846,0,0,4846,0,0,0,0,794,1,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20608,0,15.65240092,77.44643667,64.72294,2191.06,45.15502,0,0,0,2469.046583,19.56792,0,0,0,13091,13091,0,0,0,8863,313.23,0,133844,0,0,6038,120361.0985,0,0,1212,0,315,0,7053,0,0,0,0,0,601,0,0,0,0,705,1,0,0,1,1,0,0,5,2,0,2,0,0,1,5,1,7,0,0,0,0,0,2,3,37,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20609,0,18.36904708,96.195605,80.10626,8161.62,45.65914,50.38740833,80.10626,45.65914,5060.442995,34.44712,4580.559988,18736.5,10.09912,37473,37473,51.3883295,37473,80.10626,5413,149.96,45.65914,160121.0216,4961,4068.153625,34801,146077.7578,10.09912,34801,3065,3065,1036,2958,2672,4556,19186,1260,2672,3477,1989,1301,17401,0,1785,634,1,0,3,3,7,0,0,1,4,0,4,0,0,3,4,4,7,0,0,0,0,4,4,1,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
20610,0,16.05965504,82.15218333,66.7187,2253.14,44.5081,53.252201,66.7187,44.5081,5246.498878,22.2106,5376.217813,8700.5,4.44012,17401,17401,0,17401,0,4815,158.22,0,0,4852,0,17401,0,0,17401,3932,3932,464,0,0,0,0,1063,0,0,2315,0,0,0,0,802,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,2,2,0,30,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20611,0,27.95875683,9338.57,18677.14,18677.14,18677.14,9338.57,18677.14,18677.14,13239,0,13239,13239,0,26478,26478,0,26478,0,14838,544.16,0,0,14838,0,26478,0,0,26478,5936,5936,2149.646,0,0,0,0,5936,0,0,5936,0,0,0,0,956,0,0,0,0,2,0,0,0,2,0,2,0,1,0,1,0,2,0,0,0,0,2,2,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20612,0,18.39430056,74.12001,64.0304,4270.62664,40.0296,55.35165,64.0304,40.0296,963.665,24.0008,1011.408944,1313,15.49778,2626,2626,0,2626,0,5032,290.93,0,37120.62037,5176,0,2626,36341.99097,0,2626,627,627,1850.554,0,0,0,0,391,0,0,412,0,0,23307.50949,0,917,0,0,1,1,2,0,4,4,2,0,2,0,0,0,1,0,2,0,0,0,0,0,0,4,38,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20613,0,19.68669018,951.0575,3804.23,3492.14188,3804.23,951.0575,3804.23,3804.23,8700.5,0,8700.5,529.562,0,964,597,465.4875,964,1861.95,8212,158.12,1861.95,0,8212,8700.5,964,0,0,964,3927,3942,408,982,0,8212,960,3932,0,3584,3932,3932,960,0,0,817,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
20614,0,15.96155896,83.4103,69.18968,3172.45,46.04384,52.98286533,69.18968,46.04384,5223.355855,23.14584,5148.828824,9680,8.94978,19360,19360,0,19360,0,4731,208.68,0,37054,4823,0,17401,37054,0,17401,3478,3478,383,0,1959,0,0,1014,1959,0,2258,0,0,0,0,802,1,0,1,1,4,0,0,4,2,0,2,0,0,1,4,0,4,0,0,0,0,2,2,4,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20615,1,12.81984465,169.924,849.62,386.2799,849.62,169.924,849.62,849.62,6299.8,0,6299.8,520.833,0,962,581,0,962,0,9087,298.46,0,0,9087,0,962,0,0,962,5640,4974,135,0,0,0,0,4222,0,0,4222,0,0,0,0,1013,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20616,0,19.29080402,1554.213333,4662.64,3321.22352,4662.64,1554.213333,4662.64,4662.64,8700.666667,0,8700.666667,533.349,0,963,601,667.9633333,963,2003.89,5296,153.26,2003.89,0,5296,8701,963,0,0,963,3924,3941,1105,985,0,2380,895,3932,0,3698,3932,3487,895,0,0,447,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
20617,0,16.06441467,158.2875,633.15,633.15,560.41,158.2875,633.15,560.41,4978,72.74,4978,9956,72.74,19912,19912,0,19912,0,9639,179.52,0,0,9639,0,17401,0,0,17401,3523,3523,133,0,2511,0,0,3523,2511,0,3523,0,0,0,0,762,1,0,2,2,4,0,0,0,2,2,4,0,0,2,2,0,4,0,0,0,0,2,2,0,10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20618,0,17.14107116,1551.51,3103.02,2419.79588,3103.02,0,0,0,6913.5,0,0,0,0,956,575,0,0,0,10681,222.26,0,0,0,0,956,0,0,0,4104,0,450,0,0,0,0,0,0,0,5207,0,0,0,0,1320,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20619,1,17.40107967,78.19490667,60.75656,2432.04,43.46888,0,0,0,5727.907383,17.28768,0,0,0,25934,25934,0,0,0,9278,454.26,0,54490.224,0,0,25934,0,0,0,5936,0,369,0,0,0,0,0,0,0,2431,0,0,0,0,1119,0,0,0,2,0,0,0,2,2,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,30,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20620,0,18.3393705,2669.045,5728.53968,4008.07768,5338.09,2669.045,5679.4341,5338.09,7144,390.44968,7144,613.611,341.3441,2283,1138,0,2240,0,10948,185.63766,0,0,10948,0,1083,0,0,1040,5525,5740,883.756,0,1200,0,0,5999,1200,0,5999,0,0,0,0,908,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20621,0,9.73827891,159.12,636.48,259.84788,636.48,0,0,0,6308.25,0,0,0,0,950,589,0,0,0,10224,427.86,0,0,3974,0,950,0,0,0,4457,0,96,0,0,0,0,0,0,0,4570,0,0,0,0,1107,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20622,0,22.76643162,2758.5425,11034.17,11034.17,11034.17,2758.5425,11034.17,11034.17,13239,0,13239,46261,0,52956,52956,0,52956,0,14838,466.21,0,0,14838,0,52956,0,0,52956,5936,5936,895,0,0,0,0,5936,0,0,5936,0,0,0,0,724,0.75,4,0,0,4,0,0,0,4,0,4,0,0.25,0,4,0,4,0,0,0,0,2,2,0,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20623,0,23.5287876,886.8833333,7981.95,5515.38576,7762.04,703.7422222,6333.68,6113.77,6381,219.91,6156.625,816.808,219.91,2825,1524,78.39777778,2825,705.58,8836,176.72,705.58,0,8836,7842,1284,0,0,1284,4031,4360,584,1126,1541,9017,968,3569,1541,4104,4044,4087,968,0,0,1067,1,0,0,0,0,0,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
20624,0,19.24200844,60.36,60.36,113.21988,60.36,0,0,0,1494,0,0,0,0,852,554,0,0,0,5019,413.76,0,0,0,0,852,0,0,0,605,0,145,0,0,0,0,0,0,0,622,0,0,0,0,1333,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20625,0,13.58624737,275.8275,1103.31,566.05342,1103.31,275.8275,1103.31,1103.31,7448,0,7448,524.648,0,969,576,275.8275,969,1103.31,9152,425.53,1103.31,0,9152,7448,969,0,0,969,5733,5032,160,926,0,9152,888,5107,0,4707,5107,5107,888,0,0,626,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
20626,0,16.21851493,1116.3675,4465.47,1428.95,4465.47,0,0,0,5341.5,0,0,0,0,21366,21366,0,0,0,7887,442.16,0,39011.92211,0,0,21366,0,0,0,3534,0,880,0,0,0,0,0,0,0,3534,0,0,0,0,1087,1,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20627,0,20.10426082,74.29323,61.25122,5685.15,44.31886,0,0,0,2169.1215,16.93236,0,0,0,10867,10867,0,0,0,7234,530.56,0,0,0,0,10867,0,0,0,668,0,1710,0,0,0,0,0,0,0,435,0,0,0,0,1101,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20628,0,25.87857489,13013.67,78082.02,78082.02,78082.02,13013.67,78082.02,78082.02,12750.83333,0,12750.83333,38252.5,0,76505,76505,0,76505,0,14415,540.91,0,0,14415,0,76505,0,0,76505,5834,5834,2092.28,0,0,0,0,5834,0,0,5834,0,0,0,0,931,0.666666667,0,3,3,6,0,0,0,6,0,6,0,0.333333333,0,4,0,6,0,0,0,0,1,1,0,98,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20629,0,18.28149512,1232.5875,4930.35,3284.18128,4930.35,0,0,0,5918.75,0,0,0,0,955,593,0,0,0,8768,279.76,0,0,0,0,955,0,0,0,4372,0,715,0,0,0,0,0,0,0,4460,0,0,0,0,1303,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20630,0,31.24327493,5049.864,50498.64,38100.25,50498.64,3332.186,33321.86,33321.86,13091.8,0,13219.75,91860,0,130918,130918,2135.612,92824,21356.12,14893,454.06,21356.12,162476.3333,14838,13239,130918,162476.3333,0,92824,5868,5936,1529,52802,0,14838,52956,5936,0,5936,5868,5936,52956,84667.46671,0,382,1,0,0,2,7,0,2,6,10,0,10,0,0,2,8,4,10,0,0,0,0,6,9,4,120,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20631,0,15.05985749,1413.393333,4240.18,2910.32928,4240.18,1413.393333,4240.18,4240.18,8700.666667,0,8700.666667,521.56,0,977,582,681.2333333,977,2043.7,5296,202.68,2043.7,0,5296,8701,977,0,0,977,3922,3940,430,958,0,2380,901,3932,0,3721,3932,3596,901,0,0,625,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20632,0,14.13455043,408.1775,1632.71,490.63338,1632.71,408.1775,1632.71,1632.71,8335.5,0,8335.5,520.598,0,968,582,0,968,0,10199,279.36,0,0,10199,0,968,0,0,968,5747,5057,250,0,0,0,0,5218,0,0,5218,0,0,0,0,1000,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20633,0,12.9787804,290.84,872.52,872.52,872.52,290.84,872.52,872.52,6775,0,6775,10162.5,0,20325,20325,0,20325,0,13310,270.36,0,0,13310,0,20325,0,0,20325,2245,2245,200,0,0,0,0,2245,0,0,2245,0,0,0,0,990,1,0,1,1,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20634,0,21.99648355,567.2265641,3831.01508,11939.85,45.4452,467.8143395,3831.01508,45.4452,5300.218803,3785.56988,5752.965085,88421,3785.56988,137430,137430,52.54658932,85628,167.33386,7179,454.26,45.4452,56259.43102,6920,5392.885474,137430,0,85.8991,85628,6379,5218,770,39412,0,6823,59150,1213,0,5218,2386,1433,59150,0,0,598,1,0,6,9,8,0,0,1,12,0,12,0,0,2,11,6,12,0,0,0,0,4,4,0,73,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6
20635,0,21.40394213,420.7542024,2845.07662,38124.81,42.2444,311.5103978,2575.43116,42.2444,5087.905741,2802.83222,4015.071561,83426.5,2500.97844,128911,128911,51.2703902,52532,176.03702,5689,299.06,42.2444,33720.45229,6507,3529.593086,114110,33315.48602,95.01152,43350,3118,3402,1805,37942,14801,6464,26135,1458,9182,2782,2037,1327,21675,24215.91001,4460,514,0,0,2,6,15,2,4,19,13,0,13,1,0,2,19,8,31,1,6,0,1,2,3,8,54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2
20636,0,27.38025039,14380.56,14380.56,12819.65208,14380.56,14380.56,14380.56,14380.56,13088,0,13088,511.306,0,927,579,0,895,0,15814,624.75,0,0,15814,0,927,0,0,895,5809,5513,2034.922,0,0,0,0,5562,0,0,5911,0,0,0,0,291,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20637,0,15.6813555,567.5625,2270.25,629.85954,2081.3,567.5625,2270.25,2081.3,7251.75,188.95,7251.75,1266.221,188.95,4108,2598,0,4108,0,10834,224.1,0,0,10834,0,1579,0,0,1579,5242,5142,254,0,2529,0,0,5074,2529,0,5074,0,0,0,0,871,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20638,0,14.97167509,67.81510667,65.96076,692.5,47.121,51.39421767,65.96076,47.121,5204.3579,18.83976,5750.148603,6974,1.0585,13948,13948,0,13948,0,6348,282.61,0,0,6435,0,13948,0,0,13948,5207,5207,220,0,0,0,0,1048,0,0,2476,0,0,0,0,836,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,2,2,0,28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20639,0,58.99345708,1858.968889,16730.72,7961.02148,15709.24,882.3,7940.7,6919.22,6184,1021.48,5465.142857,1883.568,1021.48,5133,3545,882.3,5133,7940.7,7512,152.56,6919.22,0,7773,4926,1678,0,1021.48,1678,3543,3751,880,1804,3455,8883,5133,3440,3455,3366,3440,2934,1678,0,3455,458,1,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
20640,0,18.68481503,1241.3075,4965.23,3995.02116,4965.23,1241.3075,4965.23,4965.23,7129,0,7129,527.501,0,968,594,0,968,0,12670,317.45738,0,0,12670,0,968,0,0,968,5592,4940,1168.192,0,0,0,0,4134,0,0,4134,0,0,0,0,891,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20641,0,12.9253331,273.17,273.17,267.886,273.17,273.17,273.17,273.17,3984,0,3984,521.333,0,915,564,273.17,888,273.17,4275,279.53,273.17,0,4275,3984,915,0,0,888,1905,2077,210,944,0,4275,807,1911,0,3255,1895,2191,807,0,0,638,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20642,0,15.42159048,81.06566333,68.05932,1922.87,38.95456,48.648102,68.05932,38.95456,5327.550692,29.10476,5082.820976,11892.5,3.183,23785,23785,0,23785,0,6799,283.61,0,43031.27499,5397,0,23785,40964.67109,0,23785,4460,4460,305,0,0,0,0,1098,0,0,2416,0,0,0,0,928,0,0,0,0,4,0,0,4,4,0,4,0,0,0,4,0,4,0,0,0,0,4,4,4,26,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20643,0,15.01434094,452.64,1810.56,1810.56,1810.56,452.64,1810.56,1810.56,4907,0,4907,9814,0,19628,19628,0,19628,0,7694,284.82196,0,0,7694,0,19628,0,0,19628,3474,3474,1840.552,0,0,0,0,3474,0,0,3474,0,0,0,0,853,1,0,3,3,4,0,0,0,4,0,4,0,0,1,4,0,4,0,0,0,0,4,4,0,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20644,0,16.08400176,49.79449,64.42658,107.41,48.96854,0,0,0,969.711,15.45804,0,0,0,3019,3019,0,0,0,7471,280.16,0,18960.13232,0,0,3019,0,0,0,489,0,149,0,0,0,0,0,0,0,389,0,0,0,0,1135,1,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20645,0,18.57612102,82.47619833,74.05492,1295.24,43.58306,49.83828133,74.05492,43.58306,5434.09453,30.47186,4093.782337,17770,2.68538,23713,23713,0,23713,0,5661,512.54636,0,0,5809,0,23713,0,0,23713,3710,3710,1380.74,0,0,0,0,1084,0,0,2302,0,0,0,0,715,0,0,1,1,4,0,0,0,4,0,4,0,0,3,4,0,4,0,0,0,0,4,4,0,30,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20646,0,16.64228779,1405.84,2811.68,1906.00256,2811.68,1405.84,2811.68,2811.68,7881,0,7881,543.192,0,959,597,0,959,0,13779,238.96,0,0,13779,0,959,0,0,959,4203,5100,425,0,0,0,0,5207,0,0,5207,0,0,0,0,880,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20647,0,14.89303367,67.09084,63.02016,877.53,43.24614,50.73218767,63.02016,43.24614,5223.504406,19.77402,5016.630727,10135,6.65134,20270,20270,0,20270,0,4723,183.22,0,0,4790,0,17401,0,0,17401,3497,3497,181,0,2869,0,0,1028,2869,0,2279,0,0,0,0,864,1,0,1,1,4,0,0,0,2,0,2,0,0,3,2,0,4,0,0,0,0,1,1,0,24,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20648,0,17.76900233,2440.635,4881.27,3438.51308,4881.27,2440.635,4881.27,4881.27,10837.5,0,10837.5,538.836,0,961,588,0,961,0,10647,455.41,0,0,10647,0,961,0,0,961,4238,5108,594,0,0,0,0,5207,0,0,5207,0,0,0,0,891,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20649,0,16.45254297,72.18371667,74.9523,1475.68,46.70248,48.99972795,74.9523,46.70248,5392.548564,28.24982,5825.890302,24450,1.02654,32672,32672,0,32672,0,7040,420.03,0,0,5315,0,32672,0,0,32672,5218,5218,214,0,0,0,0,1116,0,0,2407,0,0,0,0,722,0,0,4,4,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,2,2,0,35,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20650,0,17.17580337,54.90895667,62.62644,554.55,47.68422,0,0,0,2326.132167,14.94222,0,0,0,10808,10808,0,0,0,8432,277.66,0,0,0,0,10808,0,0,0,699,0,220,0,0,0,0,0,0,0,438,0,0,0,0,1372,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
